0 0
60 0
120 0.010563380519583
180 0.03999468485525
240 0.078642829259417
300 0.11667759617192
360 0.13493214249633
420 0.15674236218158
480 0.19896074533492
540 0.219368908803
600 0.24034792979592
660 0.28476445078883
720 0.325022174915
780 0.36017166773508
840 0.378500936429
900 0.4007231593135
960 0.447945382198
1020 0.490645382802
1080 0.508345383406
1140 0.52955814997383
1200 0.57439296444283
1260 0.61506046652825
1320 0.65062444011408
1380 0.66914295951567
1440 0.69169934988067
1500 0.7306000024085
1560 0.7648549795155
1620 0.80224621295967
1680 0.8433094660445
1740 0.86489220062933
1800 0.88213357925458
1860 0.91812495787983
1920 0.95742290218717
1980 0.9779708464945
2040 0.99454543193225
2100 1.0292465229833
2160 1.0671296079957
2220 1.1084514041746
2280 1.1300166209543
2340 1.1473750015104
2400 1.1846307337288
2460 1.2276050090794
2520 1.2628523180887
2580 1.297081526121
2640 1.3439337372785
2700 1.3687271257247
2760 1.3880348185703
2820 1.4294869561995
2880 1.4686314006651
2940 1.5040363073353
3000 1.5224412143235
3060 1.5448292732243
3120 1.583561594288
3180 1.617710590363
3240 1.654870162408
3300 1.6742250005408
3360 1.698034524918
3420 1.7390383342906
3480 1.7748102585479
3540 1.8137960612779
3600 1.834204224746
3660 1.8507788101837
3720 1.8853174666569
3780 1.9228893816477
3840 1.9641711393998
3900 1.9858450531965
3960 2.0046923339373
4020 2.0466165383663
4080 2.0817902366326
4140 2.1157848219083
4200 2.1623465677108
4260 2.1870105028158
4320 2.2060168325907
4380 2.2459809084738
4440 2.2902177234495
4500 2.3311184922858
4560 2.3487401922548
4620 2.3654999693239
4680 2.4004415651167
4740 2.4396024048333
4800 2.4708553979798
4860 2.5002949754402
4920 2.5405239601935
4980 2.5615873396402
5040 2.5808799445634
5100 2.6164279838408
5160 2.6504881521072
5220 2.6682928860193
5280 2.6897214571641
5340 2.734959552686
5400 2.7758656680589
5460 2.8115398983166
5520 2.8301175375785
5580 2.8526739279435
5640 2.8918049037463
5700 2.9262902041282
5760 2.9637499392038
5820 2.9832989593352
5880 3.0074199279154
5940 3.0315408964957
5940 3.0315408964957
